ub,risk,ls,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
26.683417085427134,26.47,10.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999999999805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
27.1356783919598,26.62,10.530000000000001,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
27.587939698492463,27.45,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
28.040201005025125,27.94,10.299999999999997,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.492462311557787,28.44,10.280000000000001,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.10999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.944723618090453,28.82,10.170000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.396984924623116,29.32,9.739999999999995,0.0,0.0,0.3700000000000001,0.0,0.0,0.0,0.06000000000000005,0.0,0.0,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.849246231155778,29.82,9.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
30.301507537688444,30.2,9.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
30.753768844221106,30.73,9.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
31.20603015075377,30.27,9.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
31.65829145728643,31.57,9.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
32.11055276381909,31.97,9.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.562814070351756,32.12,9.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.015075376884425,32.97,8.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.46733668341709,33.12,8.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.91959798994975,33.83,8.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.37185929648241,34.17,8.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.824120603015075,33.97,8.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.27638190954774,33.58,8.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.7286432160804,35.62,8.290000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.28
36.18090452261306,36.07,7.950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.29,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.63316582914573,36.62,7.840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.8300000000000001,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.085427135678394,37.07,7.659999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.36,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.537688442211056,37.47,7.420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.98994974874372,37.85,7.420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.41000000000000014,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.44221105527638,38.32,7.010000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.89447236180904,38.62,7.010000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.346733668341706,39.32,6.689999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.79899497487437,39.47,6.689999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.25125628140704,40.05,6.689999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.7035175879397,40.47,6.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.15577889447236,40.77,6.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,1.36,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.608040201005025,41.57,6.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.06030150753769,41.92,6.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.1499999999999999,1.71,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.51256281407035,42.42,6.269999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.29,1.36,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.96482412060301,42.82,6.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.8300000000000001,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.41708542713568,42.97,6.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.8300000000000001,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.869346733668344,43.82,5.739999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.41000000000000014,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.321608040201006,43.82,5.739999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.41000000000000014,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.77386934673367,44.58,5.739999999999995,0.0,0.0,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0
45.22613065326633,44.97,5.739999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.3699999999999999,0.0,0.0,0.0,0.0,0.08000000000000007,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.678391959798994,45.62,5.700000000000003,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.41000000000000014,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.130653266331656,45.47,5.700000000000003,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.41000000000000014,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.58291457286432,46.47,5.290000000000006,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.03517587939699,46.62,5.290000000000006,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.48743718592965,47.45,5.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.93969849246231,47.6,5.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.391959798994975,47.97,5.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.84422110552764,48.63,5.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2964824120603,47.23,5.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.71,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.74874371859296,49.72,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.1499999999999999,1.71,0.6699999999999999,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.20100502512563,49.57,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.6699999999999999,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.653266331658294,50.55,5.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.6699999999999999,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.10552763819096,50.45,5.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.6700000000000002,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.55778894472362,51.52,5.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.6700000000000002,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.01005025125628,51.15,5.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.6699999999999999,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.462311557788944,52.42,5.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.6699999999999999,0.0,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.914572864321606,52.8,5.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.6700000000000002,0.1499999999999999,1.71,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
